Orm1,7.307834861,14.42025652,0.195413207,0.013551299,-6.205425043,0.000182511,0.052819798,Down,0.755039922,2.308925049,1.071392797,0.785916759,0,0,0,0,0.065663875,0,"GeneID:18405,Genbank:NM_008768.2,MGI:MGI:97443",orosomucoid 1,,"GO:0006953,GO:0002682,GO:0005576,GO:0005615",acute-phase response|regulation of immune system process|extracellular region|extracellular space,,
Muc13,4.535316159,0.601495869,8.469136449,14.08012405,3.81558814,0.000248648,0.070853163,Up,0,0,0,0.016849107,0.036533563,0.151208416,0.102130922,0.100081168,0.253395767,0.12021892,"GeneID:17063,Genbank:NM_010739.2,MGI:MGI:103190","mucin 13, epithelial transmembrane",,"GO:0005886,GO:0016020,GO:0016021,GO:0016324,GO:0030277,GO:0042803,GO:0005576,GO:0005615,GO:0005829",plasma membrane|membrane|integral component of membrane|apical plasma membrane|maintenance of gastrointestinal epithelium|protein homodimerization activity|extracellular region|extracellular space|cytosol,,
Krt7,8.72616539,2.940804646,14.51152613,4.934542712,2.302916395,0.000388608,0.107429741,Up,0.033714095,0.171830469,0.13155974,0.160842044,0,0.609452331,0.714959382,0.445842883,0.516036912,0.098366841,"GeneID:110310,Genbank:NM_033073.3,MGI:MGI:96704",keratin 7,,"GO:0005882,GO:0045095,GO:0005198,GO:0005515,GO:0005737",intermediate filament|keratin filament|structural molecule activity|protein binding|cytoplasm,,
Mup5,5.911176618,1.372782204,10.44957103,7.611965686,2.928269058,0.000456601,0.122567627,Up,0,0,0.366978952,0,0,0.460159882,0.72521508,0.60913724,0.514092049,0.418116743,"GeneID:17844,Genbank:NM_008649.2,MGI:MGI:104974",major urinary protein 5,,"GO:0007610,GO:0008150,GO:0036094,GO:0003674,GO:0005550,GO:0005576",behavior|biological_process|small molecule binding|molecular_function|pheromone binding|extracellular region,,
Ucp1,73.68115939,144.1848044,3.177514379,0.02203779,-5.503876663,0.000544627,0.14334708,Down,7.805920359,10.90755566,1.110535455,1.365474595,1.715877467,0.030944788,0.094054876,0.122889609,0.093343356,0.158160797,"GeneID:22227,Genbank:NM_009463.3,MGI:MGI:98894","uncoupling protein 1 (mitochondrial, proton carrier)",,"GO:0006357,GO:0006811,GO:0006839,GO:0009266,GO:0009409,GO:0016020,GO:0036041,GO:0016021,GO:0050873,GO:0017077,GO:0071398,GO:1902600,GO:1903426,GO:1990542,GO:0002024,GO:0005515,GO:0005525,GO:0005739,GO:0005740,GO:0005743,GO:0019003,GO:0022857,GO:0031667,GO:0031966,GO:0032555,GO:1990845,GO:0032870,GO:0034614",regulation of transcription by RNA polymerase II|ion transport|mitochondrial transport|response to temperature stimulus|response to cold|membrane|long-chain fatty acid binding|integral component of membrane|brown fat cell differentiation|oxidative phosphorylation uncoupler activity|cellular response to fatty acid|proton transmembrane transport|regulation of reactive oxygen species biosynthetic process|mitochondrial transmembrane transport|diet induced thermogenesis|protein binding|GTP binding|mitochondrion|mitochondrial envelope|mitochondrial inner membrane|GDP binding|transmembrane transporter activity|response to nutrient levels|mitochondrial membrane|purine ribonucleotide binding|adaptive thermogenesis|cellular response to hormone stimulus|cellular response to reactive oxygen species,"mmu04371,mmu03320,mmu04714,mmu05016",Apelin signaling pathway|PPAR signaling pathway|Thermogenesis|Huntington's disease
Serpina1d,3.172326272,6.145346432,0.199306112,0.032432038,-4.946436485,0.000549489,0.14334708,Down,0.185404142,0.34018143,0.289394934,0.318427092,0,0,0,0.035026095,0,0,"GeneID:20703,Genbank:NM_009246.3,MGI:MGI:891968","serine (or cysteine) peptidase inhibitor, clade A, member 1D",,"GO:0004867,GO:0005576,GO:0005615,GO:0005783,GO:0005794,GO:0010951,GO:0034097,GO:0042802,GO:0043231,GO:0043434,GO:0002020,GO:0004866",serine-type endopeptidase inhibitor activity|extracellular region|extracellular space|endoplasmic reticulum|Golgi apparatus|negative regulation of endopeptidase activity|response to cytokine|identical protein binding|intracellular membrane-bounded organelle|response to peptide hormone|protease binding|endopeptidase inhibitor activity,mmu04610,Complement and coagulation cascades
Bglap3,24.29258352,14.14757355,34.43759349,2.434169603,1.283429693,0.000636722,0.16379681,Up,0.210846035,0.257908319,0.905043856,1.046132888,0.567076966,1.725196332,1.625932864,1.075477914,1.613632773,1.025301064,"GeneID:12095,Genbank:NM_001305449.1,MGI:MGI:88155",bone gamma-carboxyglutamate protein 3,,"GO:0005737,GO:0005791,GO:0005794,GO:0008147,GO:0008150,GO:0030425,GO:0030500,GO:0031214,GO:0031982,GO:0042995,GO:0043204,GO:0005509,GO:0046872,GO:0005576,GO:0005615",cytoplasm|rough endoplasmic reticulum|Golgi apparatus|structural constituent of bone|biological_process|dendrite|regulation of bone mineralization|biomineral tissue development|vesicle|cell projection|perikaryon|calcium ion binding|metal ion binding|extracellular region|extracellular space,,
Pck1,39.5908689,70.29745509,8.884282718,0.126381285,-2.984145253,0.000652859,0.165647266,Down,2.227088436,2.540911045,0.877031418,1.052744057,0.338169292,0.194395229,0.295426472,0.115798921,0.058638317,0.218584627,"GeneID:18534,Genbank:NM_011044.2,MGI:MGI:97501","phosphoenolpyruvate carboxykinase 1, cytosolic",,"GO:0005739,GO:0005829,GO:0006006,GO:0006090,GO:0006094,GO:0031406,GO:0032868,GO:0032869,GO:0006107,GO:0033993,GO:0042593,GO:0042594,GO:0046327,GO:0046872,GO:0000166,GO:0000287,GO:0004550,GO:0004611,GO:0004613,GO:0005525,GO:0005737,GO:0006475,GO:0006629,GO:0006807,GO:0016829,GO:0016831,GO:0017076,GO:0019003,GO:0051365,GO:0019543,GO:0061402,GO:0030145,GO:0070365,GO:0071333,GO:0071549",mitochondrion|cytosol|glucose metabolic process|pyruvate metabolic process|gluconeogenesis|carboxylic acid binding|response to insulin|cellular response to insulin stimulus|oxaloacetate metabolic process|response to lipid|glucose homeostasis|response to starvation|glycerol biosynthetic process from pyruvate|metal ion binding|nucleotide binding|magnesium ion binding|nucleoside diphosphate kinase activity|phosphoenolpyruvate carboxykinase activity|phosphoenolpyruvate carboxykinase (GTP) activity|GTP binding|cytoplasm|internal protein amino acid acetylation|lipid metabolic process|nitrogen compound metabolic process|lyase activity|carboxy-lyase activity|purine nucleotide binding|GDP binding|cellular response to potassium ion starvation|propionate catabolic process|positive regulation of transcription from RNA polymerase II promoter in response to acidic pH|manganese ion binding|hepatocyte differentiation|cellular response to glucose stimulus|cellular response to dexamethasone stimulus,"mmu00010,mmu00020,mmu00620,mmu04068,mmu04151,mmu04152,mmu04910,mmu04922,mmu04920,mmu03320,mmu04964,mmu04931",Glycolysis / Gluconeogenesis|Citrate cycle (TCA cycle)|Pyruvate metabolism|FoxO signaling pathway|PI3K-Akt signaling pathway|AMPK signaling pathway|Insulin signaling pathway|Glucagon signaling pathway|Adipocytokine signaling pathway|PPAR signaling pathway|Proximal tubule bicarbonate reclamation|Insulin resistance
Bcl2l14,4.12785713,0.579685716,7.676028545,13.24170724,3.727017234,0.000666152,0.166736073,Up,0,0,0,0.040331301,0.021862377,0.080431986,0.264840685,0.179671409,0.181964202,0.082218609,"GeneID:66813,Genbank:NM_025778.3,MGI:MGI:1914063",BCL2-like 14 (apoptosis facilitator),,"GO:0006915,GO:0019901,GO:0042981,GO:0043229,GO:2001238,GO:0005515,GO:0005737,GO:0005829",apoptotic process|protein kinase binding|regulation of apoptotic process|intracellular organelle|positive regulation of extrinsic apoptotic signaling pathway|protein binding|cytoplasm|cytosol,,
Smr3a,58.06467451,0.196111743,115.9332373,591.1590771,9.207402592,0.000838572,0.207093637,Up,0,0,0.071164307,0,0,3.261994373,3.445513666,3.238551957,3.907941198,26.88845746,"GeneID:20599,Genbank:XM_017320753.1,MGI:MGI:102763",submaxillary gland androgen regulated protein 3A,,GO:0005576,extracellular region,,
Cyp3a25,3.460475916,6.726114804,0.194837028,0.028967247,-5.109433618,0.000903844,0.220276293,Down,0.213668549,0.054450174,0.312667953,0.305808769,0,0,0.025745291,0,0,0,"GeneID:56388,Genbank:NM_019792.2,MGI:MGI:1930638","cytochrome P450, family 3, subfamily a, polypeptide 25",,"GO:0008390,GO:0016020,GO:0016491,GO:0016705,GO:0016712,GO:0020037,GO:0043231,GO:0046872,GO:0050649,GO:0055114,GO:0070330,GO:0004497,GO:0005506,GO:0005783","testosterone 16-alpha-hydroxylase activity|membrane|oxidoreductase activity|oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen|oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen|heme binding|intracellular membrane-bounded organelle|metal ion binding|testosterone 6-beta-hydroxylase activity|oxidation-reduction process|aromatase activity|monooxygenase activity|iron ion binding|endoplasmic reticulum","mmu00140,mmu00591,mmu00830,mmu05204",Steroid hormone biosynthesis|Linoleic acid metabolism|Retinol metabolism|Chemical carcinogenesis
Pth,10.67806926,20.77203671,0.584101811,0.028119622,-5.152279012,0.000962839,0.231606643,Down,0,0,2.591972015,2.281599335,2.061309869,0.189589682,0,0,0,0,"GeneID:19226,Genbank:NM_020623.2,MGI:MGI:97799",parathyroid hormone,,"GO:0006874,GO:0007189,GO:0007202,GO:0007266,GO:0007267,GO:0045725,GO:0045778,GO:0009967,GO:0045944,GO:0010468,GO:0046326,GO:0047485,GO:0048018,GO:0048873,GO:0051428,GO:0055062,GO:0000122,GO:0001501,GO:0003705,GO:0005179,GO:0005615,GO:0010960,GO:0030501,GO:0030819,GO:0031856,GO:0031857,GO:0055074,GO:0032331,GO:0060732,GO:0034645,GO:0071864,GO:0045453,GO:0071866,GO:0090290,GO:1900158","cellular calcium ion homeostasis|adenylate cyclase-activating G-protein coupled receptor signaling pathway|activation of phospholipase C activity|Rho protein signal transduction|cell-cell signaling|positive regulation of glycogen biosynthetic process|positive regulation of ossification|positive regulation of signal transduction|positive regulation of transcription by RNA polymerase II|regulation of gene expression|positive regulation of glucose import|protein N-terminus binding|receptor ligand activity|homeostasis of number of cells within a tissue|peptide hormone receptor binding|phosphate ion homeostasis|negative regulation of transcription by RNA polymerase II|skeletal system development|transcription factor activity, RNA polymerase II distal enhancer sequence-specific binding|hormone activity|extracellular space|magnesium ion homeostasis|positive regulation of bone mineralization|positive regulation of cAMP biosynthetic process|parathyroid hormone receptor binding|type 1 parathyroid hormone receptor binding|calcium ion homeostasis|negative regulation of chondrocyte differentiation|positive regulation of inositol phosphate biosynthetic process|cellular macromolecule biosynthetic process|positive regulation of cell proliferation in bone marrow|bone resorption|negative regulation of apoptotic process in bone marrow|positive regulation of osteoclast proliferation|negative regulation of bone mineralization involved in bone maturation",mmu04080,Neuroactive ligand-receptor interaction
Saa4,3.832583722,7.078927822,0.586239621,0.082814748,-3.593968485,0.001122679,0.266593162,Down,0.157730249,0.160780604,0.256457408,0.351163888,0,0,0,0,0.075445662,0,"GeneID:20211,Genbank:NM_011316.3,MGI:MGI:98224",serum amyloid A 4,,"GO:0034364,GO:0042056,GO:0060326,GO:0005576,GO:0005615,GO:0006953",high-density lipoprotein particle|chemoattractant activity|cell chemotaxis|extracellular region|extracellular space|acute-phase response,,
Akr1c6,2.327937316,4.655874632,0,0,#NAME?,0.001187681,0.278458527,Down,0.307522959,0.117551311,0.300005388,0.146711995,0,0,0,0,0,0,"GeneID:83702,Genbank:XM_006516510.1,MGI:MGI:1933427","aldo-keto reductase family 1, member C6",,"GO:0044598,GO:0016491,GO:0005496,GO:0047006,GO:0016655,GO:0005634,GO:0047023,GO:0032052,GO:0005737,GO:0005829,GO:0006629,GO:0006693,GO:0006694,GO:0042448,GO:0008106,GO:0047045,GO:0042493,GO:0008202,GO:0047086,GO:0043627,GO:0048025,GO:0044597,GO:0008207,GO:0001758,GO:0055114,GO:0016229,GO:0004032,GO:0071395,GO:0004303","doxorubicin metabolic process|oxidoreductase activity|steroid binding|17-alpha,20-alpha-dihydroxypregn-4-en-3-one dehydrogenase activity|oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor|nucleus|androsterone dehydrogenase activity|bile acid binding|cytoplasm|cytosol|lipid metabolic process|prostaglandin metabolic process|steroid biosynthetic process|progesterone metabolic process|alcohol dehydrogenase (NADP+) activity|testosterone 17-beta-dehydrogenase (NADP+) activity|response to drug|steroid metabolic process|ketosteroid monooxygenase activity|response to estrogen|negative regulation of mRNA splicing, via spliceosome|daunorubicin metabolic process|C21-steroid hormone metabolic process|retinal dehydrogenase activity|oxidation-reduction process|steroid dehydrogenase activity|alditol:NADP+ 1-oxidoreductase activity|cellular response to jasmonic acid stimulus|estradiol 17-beta-dehydrogenase activity",,
Agpat2,61.2977416,79.69395025,42.90153294,0.538328604,-0.893441012,0.001222461,0.283030292,Down,2.95548808,3.566693988,2.551832678,2.819988166,1.47591882,1.389802382,1.997500876,1.283548398,1.494916969,0.925089936,"GeneID:67512,Genbank:NM_026212.2,MGI:MGI:1914762","1-acylglycerol-3-phosphate O-acyltransferase 2 (lysophosphatidic acid acyltransferase, beta)",,"GO:0005783,GO:0006629,GO:0006654,GO:0008152,GO:0008654,GO:0016020,GO:0016021,GO:0016411,GO:0016740,GO:0016746,GO:0046474,GO:0001819,GO:0003841","endoplasmic reticulum|lipid metabolic process|phosphatidic acid biosynthetic process|metabolic process|phospholipid biosynthetic process|membrane|integral component of membrane|acylglycerol O-acyltransferase activity|transferase activity|transferase activity, transferring acyl groups|glycerophospholipid biosynthetic process|positive regulation of cytokine production|1-acylglycerol-3-phosphate O-acyltransferase activity","mmu00561,mmu00564,mmu04072,mmu04975",Glycerolipid metabolism|Glycerophospholipid metabolism|Phospholipase D signaling pathway|Fat digestion and absorption
Bhlha15,7.681411583,2.741426018,12.62139715,4.603953221,2.202873175,0.001459126,0.329584434,Up,0,0,0.073325045,0.071716469,0.062200523,0.21453429,0.202864494,0.184593529,0.158187728,0.160819783,"GeneID:17341,Genbank:XM_006504808.3,MGI:MGI:891976","basic helix-loop-helix family, member a15",bHLH,"GO:0048469,GO:0019722,GO:0001228,GO:0030968,GO:0002071,GO:0042149,GO:0003677,GO:0005634,GO:0006351,GO:0042593,GO:0006355,GO:0042803,GO:0006851,GO:0045944,GO:0007030,GO:0007186,GO:0000977,GO:0046983,GO:0007267,GO:0048312,GO:0010832","cell maturation|calcium-mediated signaling|transcriptional activator activity, RNA polymerase II transcription regulatory region sequence-specific DNA binding|endoplasmic reticulum unfolded protein response|glandular epithelial cell maturation|cellular response to glucose starvation|DNA binding|nucleus|transcription, DNA-templated|glucose homeostasis|regulation of transcription, DNA-templated|protein homodimerization activity|mitochondrial calcium ion transmembrane transport|positive regulation of transcription by RNA polymerase II|Golgi organization|G-protein coupled receptor signaling pathway|RNA polymerase II regulatory region sequence-specific DNA binding|protein dimerization activity|cell-cell signaling|intracellular distribution of mitochondria|negative regulation of myotube differentiation",mmu04950,Maturity onset diabetes of the young
Epcam,26.00225978,15.62379404,36.38072552,2.328546154,1.219429478,0.00152918,0.341246589,Up,0.051887971,0.502468641,0.329027015,0.61886337,0.536747354,1.25887181,1.250414163,0.759697483,0.74457291,0.580337317,"GeneID:17075,Genbank:NM_008532.2,MGI:MGI:106653",epithelial cell adhesion molecule,,"GO:0045944,GO:0005923,GO:0048863,GO:0098641,GO:0008284,GO:0009986,GO:0016020,GO:0016021,GO:0016323,GO:0016324,GO:0098742,GO:0016328,GO:2000048,GO:0023019,GO:2000147,GO:0030054,GO:0001657,GO:2000648,GO:0043066,GO:0005886,GO:0044877,GO:0005887",positive regulation of transcription by RNA polymerase II|bicellular tight junction|stem cell differentiation|cadherin binding involved in cell-cell adhesion|positive regulation of cell proliferation|cell surface|membrane|integral component of membrane|basolateral plasma membrane|apical plasma membrane|cell-cell adhesion via plasma-membrane adhesion molecules|lateral plasma membrane|negative regulation of cell-cell adhesion mediated by cadherin|signal transduction involved in regulation of gene expression|positive regulation of cell motility|cell junction|ureteric bud development|positive regulation of stem cell proliferation|negative regulation of apoptotic process|plasma membrane|protein-containing complex binding|integral component of plasma membrane,,
Bhmt,16.77078704,28.6169286,4.92464547,0.17208854,-2.538777066,0.001568004,0.345744856,Down,1.187660794,0.42108836,1.209002881,0.517335114,0.267077812,0.024564573,0.248875286,0.097552157,0.148195535,0.100440888,"GeneID:12116,Genbank:NM_016668.3,MGI:MGI:1339972",betaine-homocysteine methyltransferase,,"GO:0008168,GO:0008270,GO:0009086,GO:0032991,GO:0044877,GO:0047150,GO:0070062,GO:0071267,GO:0005829,GO:0006479,GO:0006577",methyltransferase activity|zinc ion binding|methionine biosynthetic process|protein-containing complex|protein-containing complex binding|betaine-homocysteine S-methyltransferase activity|extracellular exosome|L-methionine salvage|cytosol|protein methylation|amino-acid betaine metabolic process,"mmu00260,mmu00270","Glycine, serine and threonine metabolism|Cysteine and methionine metabolism"
Hp,57.45751574,84.56308071,30.35195076,0.358926739,-1.478238693,0.001767121,0.380733131,Down,2.425058604,5.268104983,3.52927342,4.324295146,1.192596751,0.49171153,1.724455933,0.86369924,1.749441866,1.043931813,"GeneID:15439,Genbank:NM_017370.2,MGI:MGI:96211",haptoglobin,,"GO:0030492,GO:0004252,GO:0031838,GO:0005576,GO:0042542,GO:0005615,GO:0005783,GO:0005794,GO:0006508,GO:0042742,GO:0006953,GO:0042803,GO:0007219,GO:0051354,GO:0010033,GO:0072562,GO:0010942,GO:0001889,GO:2000296,GO:0002376,GO:0016209,GO:0002526",hemoglobin binding|serine-type endopeptidase activity|haptoglobin-hemoglobin complex|extracellular region|response to hydrogen peroxide|extracellular space|endoplasmic reticulum|Golgi apparatus|proteolysis|defense response to bacterium|acute-phase response|protein homodimerization activity|Notch signaling pathway|negative regulation of oxidoreductase activity|response to organic substance|blood microparticle|positive regulation of cell death|liver development|negative regulation of hydrogen peroxide catabolic process|immune system process|antioxidant activity|acute inflammatory response,,
H2-Q10,7.791837728,12.62992366,2.953751791,0.233869331,-2.096225415,0.001767792,0.380733131,Down,0.326703999,0.740049214,0.566608954,0.380998003,0.262853159,0.138148626,0.069982446,0.034288954,0.173632583,0.105912974,"GeneID:15007,Genbank:NM_010391.4,MGI:MGI:95929","histocompatibility 2, Q region locus 10",,"GO:0042608,GO:0005102,GO:0042612,GO:0005615,GO:0046977,GO:0005783,GO:0005794,GO:0005797,GO:0005886,GO:0009986,GO:0046982,GO:0016020,GO:0070971,GO:0016021,GO:0030881,GO:0042277,GO:0002376,GO:0042605,GO:0002474",T cell receptor binding|signaling receptor binding|MHC class I protein complex|extracellular space|TAP binding|endoplasmic reticulum|Golgi apparatus|Golgi medial cisterna|plasma membrane|cell surface|protein heterodimerization activity|membrane|endoplasmic reticulum exit site|integral component of membrane|beta-2-microglobulin binding|peptide binding|immune system process|peptide antigen binding|antigen processing and presentation of peptide antigen via MHC class I,"mmu04514,mmu04144,mmu04145,mmu04218,mmu04650,mmu04612,mmu05203,mmu05320,mmu05330,mmu05332,mmu05416,mmu04940,mmu05166,mmu05168,mmu05167,mmu05169,mmu05165",Cell adhesion molecules (CAMs)|Endocytosis|Phagosome|Cellular senescence|Natural killer cell mediated cytotoxicity|Antigen processing and presentation|Viral carcinogenesis|Autoimmune thyroid disease|Allograft rejection|Graft-versus-host disease|Viral myocarditis|Type I diabetes mellitus|HTLV-I infection|Herpes simplex infection|Kaposi's sarcoma-associated herpesvirus infection|Epstein-Barr virus infection|Human papillomavirus infection
Des,99.66014123,120.3585058,78.96177664,0.65605481,-0.608111746,0.00219369,0.451461324,Down,1.744553163,2.080600679,1.906135374,2.480210551,2.201644832,1.610017437,1.715266337,1.071124279,1.234995027,1.068908975,"GeneID:13346,Genbank:NM_010043.2,MGI:MGI:94885",desmin,,"GO:0097512,GO:0030018,GO:0005634,GO:0031594,GO:0005737,GO:0042383,GO:0005856,GO:0005882,GO:0005886,GO:0005911,GO:0005916,GO:0005921,GO:0042802,GO:0007517,GO:0043292,GO:0008092,GO:0045098,GO:0014704,GO:0005198,GO:0045109,GO:0016020,GO:0005200,GO:0045111,GO:0005515",cardiac myofibril|Z disc|nucleus|neuromuscular junction|cytoplasm|sarcolemma|cytoskeleton|intermediate filament|plasma membrane|cell-cell junction|fascia adherens|gap junction|identical protein binding|muscle organ development|contractile fiber|cytoskeletal protein binding|type III intermediate filament|intercalated disc|structural molecule activity|intermediate filament organization|membrane|structural constituent of cytoskeleton|intermediate filament cytoskeleton|protein binding,"mmu05410,mmu05412,mmu05414",Hypertrophic cardiomyopathy (HCM)|Arrhythmogenic right ventricular cardiomyopathy (ARVC)|Dilated cardiomyopathy (DCM)
Aldob,46.72641606,61.59741959,31.85541253,0.517154984,-0.951331395,0.002657103,0.540822701,Down,1.536814747,1.43148915,1.938680754,2.275380903,0.904504405,1.36132532,0.842858458,0.625713943,0.73509049,0.54116386,"GeneID:230163,Genbank:NM_144903.3,MGI:MGI:87995","aldolase B, fructose-bisphosphate",,"GO:0070072,GO:0043434,GO:0016829,GO:0004332,GO:0048471,GO:0030388,GO:0005634,GO:0051117,GO:0030867,GO:0005737,GO:0061609,GO:0005764,GO:0005815,GO:0005829,GO:0005856,GO:0030868,GO:0005886,GO:0031210,GO:0006000,GO:0061615,GO:0032781,GO:0006096,GO:0061624,GO:0034451,GO:0006116,GO:0003824,GO:0061625,GO:0042802,GO:0008092,GO:0070061,GO:0043231,GO:0010043","vacuolar proton-transporting V-type ATPase complex assembly|response to peptide hormone|lyase activity|fructose-bisphosphate aldolase activity|perinuclear region of cytoplasm|fructose 1,6-bisphosphate metabolic process|nucleus|ATPase binding|rough endoplasmic reticulum membrane|cytoplasm|fructose-1-phosphate aldolase activity|lysosome|microtubule organizing center|cytosol|cytoskeleton|smooth endoplasmic reticulum membrane|plasma membrane|phosphatidylcholine binding|fructose metabolic process|glycolytic process through fructose-6-phosphate|positive regulation of ATPase activity|glycolytic process|fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate|centriolar satellite|NADH oxidation|catalytic activity|glycolytic process through fructose-1-phosphate|identical protein binding|cytoskeletal protein binding|fructose binding|intracellular membrane-bounded organelle|response to zinc ion","mmu00010,mmu00030,mmu00051",Glycolysis / Gluconeogenesis|Pentose phosphate pathway|Fructose and mannose metabolism
Fgl1,11.71647319,17.49273793,5.940208452,0.339581401,-1.558170651,0.002838053,0.557514297,Down,0.606242114,0.617966266,0.788562915,1.079769233,0.418078721,0.192264669,0.19479241,0.381765907,0.154655053,0.235842494,"GeneID:234199,Genbank:XM_011242187.1,MGI:MGI:102795",fibrinogen-like protein 1,,"GO:0035634,GO:0060612,GO:0005576,GO:0008203,GO:0010906",response to stilbenoid|adipose tissue development|extracellular region|cholesterol metabolic process|regulation of glucose metabolic process,,
Rdh7,2.592816892,4.990796757,0.194837028,0.039039263,-4.678930368,0.002850834,0.557514297,Down,0.232769827,0.067791822,0.291959534,0.222098056,0,0,0.032053527,0,0,0,"GeneID:54150,Genbank:NM_017473.4,MGI:MGI:1860517",retinol dehydrogenase 7,,"GO:0016491,GO:0043231,GO:0055114,GO:0003824,GO:0004745,GO:0005783",oxidoreductase activity|intracellular membrane-bounded organelle|oxidation-reduction process|catalytic activity|retinol dehydrogenase activity|endoplasmic reticulum,mmu00830,Retinol metabolism
Il21r,58.02784962,72.13600692,43.91969231,0.608845626,-0.715851618,0.002859511,0.557514297,Down,0.822911646,1.506073923,1.696816937,1.58821251,1.102753916,0.818526983,0.594924228,0.65364893,0.840906425,1.073169964,"GeneID:60504,Genbank:XM_006508097.3,MGI:MGI:1890475",interleukin 21 receptor,,"GO:0016020,GO:0016021,GO:0004888,GO:0004896",membrane|integral component of membrane|transmembrane signaling receptor activity|cytokine receptor activity,"mmu04630,mmu04060,mmu04659,mmu05321",Jak-STAT signaling pathway|Cytokine-cytokine receptor interaction|Th17 cell differentiation|Inflammatiory bowel disease (IBD)
Cyp2a12,2.012691233,4.025382467,0,0,#NAME?,0.003050398,0.58853626,Down,0.192455505,0.098088707,0.219042626,0.122421347,0,0,0,0,0,0,"GeneID:13085,Genbank:NM_133657.1,MGI:MGI:105055","cytochrome P450, family 2, subfamily a, polypeptide 12",,"GO:0020037,GO:0005783,GO:0006082,GO:0042738,GO:0006805,GO:0008392,GO:0008395,GO:0009804,GO:0043231,GO:0016020,GO:0016491,GO:0046872,GO:0016705,GO:0055114,GO:0016712,GO:0004497,GO:0005506,GO:0070330,GO:0019373,GO:0005737","heme binding|endoplasmic reticulum|organic acid metabolic process|exogenous drug catabolic process|xenobiotic metabolic process|arachidonic acid epoxygenase activity|steroid hydroxylase activity|coumarin metabolic process|intracellular membrane-bounded organelle|membrane|oxidoreductase activity|metal ion binding|oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen|oxidation-reduction process|oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen|monooxygenase activity|iron ion binding|aromatase activity|epoxygenase P450 pathway|cytoplasm",mmu00830,Retinol metabolism
Apoc3,8.877879075,13.80181419,3.953943964,0.286480017,-1.803493585,0.003278206,0.619580923,Down,0.573410772,1.315124991,1.188711027,0.957462932,0.889734287,0.272778721,0.138182498,0.338522986,0.342842888,0.278837909,"GeneID:11814,Genbank:NM_001289756.1,MGI:MGI:88055",apolipoprotein C-III,,"GO:0051005,GO:0034361,GO:0006629,GO:0055102,GO:0034363,GO:0006641,GO:0070328,GO:0034366,GO:0006642,GO:0070653,GO:0006869,GO:0008203,GO:0008289,GO:0010867,GO:0034379,GO:0010897,GO:0071333,GO:0042157,GO:0010916,GO:0090324,GO:0042627,GO:0010987,GO:0042632,GO:0010989,GO:0005543,GO:0042953,GO:0016042,GO:0005576,GO:0043434,GO:0019433,GO:0005615",negative regulation of lipoprotein lipase activity|very-low-density lipoprotein particle|lipid metabolic process|lipase inhibitor activity|intermediate-density lipoprotein particle|triglyceride metabolic process|triglyceride homeostasis|spherical high-density lipoprotein particle|triglyceride mobilization|high-density lipoprotein particle receptor binding|lipid transport|cholesterol metabolic process|lipid binding|positive regulation of triglyceride biosynthetic process|very-low-density lipoprotein particle assembly|negative regulation of triglyceride catabolic process|cellular response to glucose stimulus|lipoprotein metabolic process|negative regulation of very-low-density lipoprotein particle clearance|negative regulation of oxidative phosphorylation|chylomicron|negative regulation of high-density lipoprotein particle clearance|cholesterol homeostasis|negative regulation of low-density lipoprotein particle clearance|phospholipid binding|lipoprotein transport|lipid catabolic process|extracellular region|response to peptide hormone|triglyceride catabolic process|extracellular space,"mmu03320,mmu04979",PPAR signaling pathway|Cholesterol metabolism
Hamp,2.52611783,4.857398633,0.194837028,0.040111393,-4.639844103,0.003618233,0.670169132,Down,0.541473969,1.517850306,0.660296669,0.258324538,0.280059822,0,0.130486258,0,0,0,"GeneID:84506,Genbank:NM_032541.1,MGI:MGI:1933533",hepcidin antimicrobial peptide,,"GO:0042742,GO:0005507,GO:0043032,GO:0005576,GO:0045779,GO:0005615,GO:0005634,GO:0006879,GO:0045944,GO:0007259,GO:0050728,GO:0031668,GO:0050832,GO:0034760,GO:0055072,GO:0000122,GO:0002262,GO:1903364,GO:0005179",defense response to bacterium|copper ion binding|positive regulation of macrophage activation|extracellular region|negative regulation of bone resorption|extracellular space|nucleus|cellular iron ion homeostasis|positive regulation of transcription by RNA polymerase II|JAK-STAT cascade|negative regulation of inflammatory response|cellular response to extracellular stimulus|defense response to fungus|negative regulation of iron ion transmembrane transport|iron ion homeostasis|negative regulation of transcription by RNA polymerase II|myeloid cell homeostasis|positive regulation of cellular protein catabolic process|hormone activity,,
